"","PROBEID","logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOL","GENENAME"
"1","210155_at",-1.17752773935948,5.55971921958823,-5.23679582006824,1.19101034227594e-06,0.065118490463937,3.24223307884046,"MYOC","myocilin"
